DATAFLOW,LAST UPDATE,freq,sectperf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,DK,2018,979.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,DK,2019,981.5,p
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,DK,2020,985.1,p
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,1998,4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,1999,6.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2000,5.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2001,11.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2002,12.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2003,16.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2004,23.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2005,34.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2006,49.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2007,61,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2008,67.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2009,66,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2010,87.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2011,182.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2012,165.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2013,117.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2014,94.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2015,106.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2016,105.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2017,109.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2018,117.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2019,182.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EE,2020,198.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,1981,1.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,1986,3.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,1988,4.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,1989,5.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,1991,6.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,1993,9.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,1995,12.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,1996,11.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,1997,13,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,1999,21.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2000,18.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2001,25.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2002,26.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2003,28.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2004,29,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2005,32.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2006,33.4,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2007,34.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2008,45.3,be
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2009,48.5,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2010,48,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2011,43.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2012,41.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2013,44.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2014,46.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2015,51.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2016,68.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2017,92.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2018,97.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2019,100.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,EL,2020,107.1,p
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1981,8.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1982,11.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1983,10.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1984,13.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1985,17.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1986,20.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1987,23.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1988,30.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1989,37.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1990,49,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1991,53.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1992,52.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1993,45.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1994,40.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1995,44.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1996,48.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1997,49.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1998,60.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,1999,64.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2000,75.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2001,80.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2002,95.7,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2003,106.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2004,114.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2005,126.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2006,149,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2007,166.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2008,176.8,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2009,163.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2010,161.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2011,158.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2012,151.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2013,147.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2014,145.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2015,149,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2016,153.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2017,166.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2018,181,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2019,186.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,ES,2020,185.2,p
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1981,61.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1983,86,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1984,114.7,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1985,134.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1986,143.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1987,160.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1988,192.1,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1989,235,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1990,255,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1991,231.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1992,201.9,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1993,184.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1994,236.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1995,280.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1996,330.3,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1997,377.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1998,435,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,1999,512.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2000,606.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2001,633.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2002,649.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2003,677.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2004,705.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2005,740.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2006,781.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2007,855.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2008,962.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2009,910,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2010,907.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2011,939,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2012,869.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2013,848.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2014,808.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2015,739.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2016,711,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2017,732,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2018,766.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2019,798.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FI,2020,840.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,1991,246.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,1992,263.7,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,1993,274.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,1994,279.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,1995,282.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,1996,290.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,1997,288.3,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,1998,292.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,1999,310.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2000,319.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2001,340.8,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2002,355.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2003,349.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2004,361.6,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2005,358.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2006,378.2,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2007,388.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2008,402.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2009,410.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2010,424.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2011,444,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2012,460.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2013,466.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2014,470.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2015,476.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2016,485.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2017,494.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2018,507.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2019,524.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,FR,2020,533.1,ep
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2002,26.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2003,26.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2004,33.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2005,29.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2006,25.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2007,32.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2008,43.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2009,35.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2010,34.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2011,35.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2012,35.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2013,41.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2014,38.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2015,45.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2016,44.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2017,49.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2018,58.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2019,72.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HR,2020,73.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,1987,23.4,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,1988,18.9,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,1989,17.6,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,1990,9.4,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,1991,7.5,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,1992,6.3,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,1993,10.1,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,1994,10.6,bd
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,1995,10.5,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,1996,9.7,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,1997,11.8,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,1998,10.7,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,1999,12.1,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2000,17.6,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2001,21.5,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2002,24.6,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2003,25.1,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2004,29.3,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2005,35.8,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2006,43.1,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2007,48.9,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2008,55.4,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2009,60.9,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2010,67.3,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2011,75.3,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2012,83.1,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2013,99.2,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2014,103.5,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2015,112.6,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2016,103.4,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2017,124.8,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2018,158.6,bd
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2019,165.9,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,HU,2020,171.9,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1981,15.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1982,17.8,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1983,19.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1984,24.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1985,29.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1986,34.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1987,35.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1988,38.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1989,45.3,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1990,52.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1991,65.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1992,78.8,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1993,94.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1994,112.6,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1995,126.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1996,148.4,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1997,176.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1998,189.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,1999,210,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,EUR_HAB,IE,2000,222.9,
